Quadrant,ASN,CC,Cone,Percentile,Name
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",30058,US,74,82.76805555555556,FDCservers.net
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",262589,BR,73,66.3648484848485,SAMM (Internexa)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",47232,CZ,72,79.65223880597014,ISP Alliance a.s.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35625,FR,72,74.565625,Eurofiber France SAS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133296,IN,71,79.46338028169014,Web Werks India Pvt. Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",2119,NO,71,71.94084507042254,Telenor Norge AS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",30823,DE,71,94.40882352941175,aurologic GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12310,RO,70,69.02,iNES GROUP SRL
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17439,IN,70,82.93174603174603,NTT Communications India Pvt. Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58212,DE,70,94.28571428571429,dataforest GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",196844,PL,70,69.02608695652174,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",64126,DO,69,60.14349206349207,"DOMINICAN TELECOM PRIME, DTP, S.R.L."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9119,SI,69,80.62753623188406,SOFTNET d.o.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",39386,SA,69,61.473913043478255,Saudi Telecom Company JSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4621,TH,68,74.53623188405797,UniNet Thailand
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",47147,AT,68,68.33906250000001,Anexia Cloud Solutions GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",5483,HU,67,79.18985507246377,Magyar Telekom Plc.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17433,HK,67,73.84615384615384,Hytron Network Services Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3399,SE,66,75.48983050847457,Obenet AB
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",29049,AZ,65,79.96307692307691,Delta Telecom Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",29208,CZ,65,69.15076923076923,"Quantcom, a.s."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24724,PL,64,61.7203125,Atman Sp. z o.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4651,TH,64,69.37619047619047,The Communications Authority of Thailand (CAT)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",132770,IN,64,97.4328125,Gazon Communications India Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8849,LT,63,81.83448275862068,Melbikomas UAB
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",13194,LT,63,75.72131147540983,"UAB ""Bite Lietuva"""
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",263702,CL,63,79.98,GRUPO ZGH SPA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3267,RU,63,61.544444444444444,National Research Computer Network of Russia
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",137491,BD,62,95.15483870967742,Peerex Networks Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",63023,US,61,93.17457627118644,GTHost
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",62610,US,61,93.22033898305085,Zenlayer Inc
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",141137,ID,61,80.07066666666667,PT Media Cepat Indonesia
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",132280,TH,61,70.17333333333333,Symphony Communication (Thailand) PCL.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12297,AM,61,90.21803278688525,Telecom Armenia OJSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",49800,AM,61,90.76923076923077,GNC-Alfa CJSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3212,SI,61,81.59180327868853,Telemach Slovenija d.o.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3170,GB,61,77.12033898305086,VeloxServ Communications Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",14259,CL,61,67.2718309859155,Gtd Internet S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58511,AU,60,69.85384615384615,Swoop (Anycast Global Backbone)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",26042,US,59,75.50327868852459,"FiberState, LLC"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35699,ES,59,74.225,Adamo Telecom Iberia S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",139901,BD,59,97.889010989011,Apple Communication Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35104,KZ,59,60.940677966101696,Jusan Mobile JSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8449,KG,58,82.60000000000001,"""ElCat"" Ltd."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9507,AU,58,67.93448275862069,NextHop Pty Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58656,BD,57,99.42586206896551,bdHUB Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",41095,GB,57,62.05,IPTP LTD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45430,TH,57,80.95428571428572,SBN-IIG/AWN-IIG transit provider
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8412,AT,57,68.39137931034483,T-Mobile Austria GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55818,ID,56,85.02537313432836,Matrix Cable Internet Exchange
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6774,BE,56,71.15,BICS (Belgacom)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3302,IT,56,60.61509433962263,Retelit Digital Services S.p.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45177,NZ,56,61.037254901960786,Devoli
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",52444,AR,56,95.48771929824562,Pogliotti & Pogliotti Construcciones S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",135069,NZ,55,73.10363636363635,Feenix Communications Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4750,TH,55,88.27547169811321,CS LOXINFO PUBLIC COMPANY LIMITED
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",41313,BG,55,71.47551020408163,"""NOVATEL"" EOOD"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4780,TW,55,87.75178571428572,Digital United Inc.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",131111,ID,54,78.602,PT Mora Telematika Indonesia Tbk
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24875,NL,51,90.69803921568628,NovoServe B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",27951,CO,51,82.12307692307692,Media Commerce Partners S.A
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24516,AU,51,73.6,Virtutel Pty Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8764,LT,51,60.6686274509804,"Telia Lietuva, AB"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55850,NZ,51,82.35384615384615,Mercury NZ Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",26677,CA,51,66.78627450980392,ORION
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4229,US,50,91.32714285714285,Zenlayer Inc
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",149994,BD,50,94.64489795918368,Rego Communications Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",2588,LV,50,79.06734693877551,Bite Latvia
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",394684,US,50,66.69833333333334,GOLD DATA USA INC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",149765,BD,50,99.74901960784314,Coronet Corporation Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",56048,CN,50,65.842,China Mobile Group Beijing Company
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6768,UA,49,63.724489795918366,"""EUROTELE-PLUS"" LLC"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24198,ID,49,94.0,PT Datakom Padma Jaya
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",150748,BD,49,97.05882352941177,Gmax
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9931,TH,49,68.26599999999999,National Telecom Public Company Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35200,GB,49,88.14736842105263,TransitX Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",14593,US,49,76.42125,SpaceX Starlink
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",135718,IN,49,99.67884615384615,DISHAWAVES INFONET PVT. LTD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",202984,RU,48,66.02499999999999,Team-Host (Chernyshov Aleksandr Aleksandrovich)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",196925,AZ,48,83.19375000000001,Azertelecom LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",137085,IN,48,83.238,ANONET COMMUNICATIONS PVT LTD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",44306,HR,48,72.56376811594203,OMONIA d.o.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",135905,VN,48,84.52553191489362,Vietnam P&T
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12301,HU,48,83.73958333333333,Invitech ICT Services Kft.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",136334,IN,48,89.35531914893619,Vortex Netsol Private Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8932,AM,47,83.6872340425532,Ucom CJSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61621,BR,46,61.75,Norte.Net Telecomunicações Ltda
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6205,TR,46,95.64347826086957,HizliNet Teknoloji A.S.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",134823,TW,46,83.6734693877551,"Sky Digital Co., Ltd."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8926,MD,45,77.73555555555555,Moldtelecom SA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",23688,BD,45,100.0,Link3 Technologies Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",270158,MX,45,79.65128205128205,Wantelco SAS de CV
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9924,TW,44,84.416,"Taiwan Fixed Network, Telco and Network Service Provider."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",203446,DE,43,76.74418604651163,SMARTNET Germany GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",36352,US,43,76.53255813953487,HostPapa
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",138997,HK,42,85.71428571428571,Eons Data Communications Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",28458,MX,42,66.54146341463414,IENTC Telecom
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",49981,NL,42,98.0952380952381,WorldStream B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",140641,IN,42,85.02142857142857,YOTTA NETWORK SERVICES PRIVATE LIMITED
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",394177,US,41,78.5375,Shift Hosting LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6667,FI,41,64.92926829268293,Elisa Oyj
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",62000,FR,41,80.50833333333334,SERVERD SAS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",49100,IR,41,89.99756097560976,Pishgaman Toseeh Ertebatat Company (Private Joint Stock)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",212330,IQ,41,99.92857142857143,"Civilisation Information Technology, communication and internet services Co., LTD"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",15440,LT,41,77.82682926829268,"UAB ""Baltnetos komunikacijos"""
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",5610,CZ,40,78.78627450980392,"O2 Czech Republic, a.s."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",13249,UA,40,60.89767441860465,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",49600,ES,40,78.9575,"NEAR IP, S.L."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6799,GR,40,70.2775,Ote SA (Hellenic Telecommunications Organisation)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",34250,UZ,39,66.33589743589745,Uzbektelekom (UzPAK)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",63199,US,38,89.64054054054054,"CDS Global Cloud Co., Ltd"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38264,PK,38,75.87894736842105,Wateen Telecom
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",151690,IN,38,96.14871794871796,FAB FIVE NETWORK PRIVATE LIMITED
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58678,IN,38,97.39714285714285,Intech Online Private Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",216211,US,38,71.36666666666667,CYBERVERSE LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24940,DE,38,79.98461538461538,Hetzner Online GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55330,AF,38,76.94473684210527,Afghan Telecom
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9902,KH,37,86.08055555555556,NTC Neocom
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9658,PH,37,68.06486486486487,"Eastern Telecommunications Philippines, Inc."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",132215,IN,37,83.01081081081081,Powergrid Teleservices Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",23470,US,37,86.75675675675676,ReliableSite.Net LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58945,BD,37,97.29729729729729,Virgo Communication Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6866,CY,37,81.51351351351352,Cyprus Telecommunications Authority
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45352,MY,37,66.27105263157895,IP ServerOne Solutions Sdn. Bhd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",27947,EC,37,77.63157894736842,Telconet S.A
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45629,TH,36,82.90277777777777,JasTel Network International Gateway
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",20771,GE,36,68.82777777777778,Caucasus Online Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12849,IL,36,62.84722222222222,Hot-Net internet services Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17501,NP,36,95.63611111111112,WorldLink Communications Pvt Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24323,BD,35,99.30555555555556,aamra networks limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",21013,AT,35,68.46000000000001,eww ag
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",138423,PK,35,93.99714285714286,CMPak Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",263774,AR,35,90.0,MARANDU COMUNICACIONES SOCIEDAD DEL ESTADO
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61049,GB,35,72.23333333333333,Exascale Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",263238,EC,35,81.57894736842105,Eliana Vanessa Morocho Oña
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",146788,CN,35,88.94285714285714,"China Broadcasting Network Co., Ltd"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45474,SG,35,75.87894736842105,Nexusguard Pte. Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",28725,CZ,34,64.70588235294117,CETIN a.s.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45274,NP,34,96.47058823529412,WorldLink International Transit Services
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17621,CN,34,63.315909090909095,China Unicom Shanghai network
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35133,NL,34,94.23076923076923,Eranium B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",328748,ZA,34,63.6625,Agile Solutions Provider (PTY) LTD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",49127,NL,33,71.875,Asimo Networks B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",63961,BD,33,97.72727272727273,Bangladesh Research and Education Network (BdREN)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4213,US,33,61.8939393939394,Krypt Technologies
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",48648,UA,33,90.97878787878788,K-Link LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",1136,NL,33,66.49666666666667,KPN B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133720,IN,33,97.97878787878788,Zess Networks Private Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24400,CN,33,66.828125,"Shanghai Mobile Communications Co.,Ltd."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9505,TW,33,70.1,Taiwan Internet Gateway
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",42739,PL,33,69.34375,Hawe Telekom S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",21283,SI,33,74.19354838709677,A1 Slovenija d.d.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38235,KH,32,90.66875,ANGKOR DATA COMMUNICATION
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",19114,EC,32,86.96666666666667,Otecel S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3342,DK,32,66.88125,Cibicom A/S
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",29278,HU,32,81.33749999999999,Rackhost Zrt.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",262186,CO,32,74.11935483870967,TV AZTECA SUCURSAL COLOMBIA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",208905,IL,32,72.36875,Exelera Telecom Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38008,HK,31,72.57228070175438,Aperture Science Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",141731,BD,31,99.86129032258064,Max Hub Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",63956,AU,31,75.86451612903227,5G NETWORK OPERATIONS PTY LTD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",15576,CH,31,96.41612903225807,NTS workspace AG
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",20207,AR,31,86.8741935483871,Gigared S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133524,MM,31,79.72333333333333,"Global Technology Co., Ltd."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4768,NZ,31,84.38064516129033,One New Zealand Group Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",16302,FI,31,61.26451612903226,Suomi Communications Oy
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",15836,MD,31,66.45161290322581,Arax-Impex s.r.l.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9136,DE,30,86.85925925925925,WOBCOM GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",16010,GE,30,60.553333333333335,Magticom Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",4007,NP,30,95.45454545454545,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",206810,RU,29,71.83793103448276,"GUP DNR ""UGLETELECOM"""
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61512,PY,29,83.82413793103447,GIG@NET SOCIEDAD ANONIMA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58299,CH,29,80.76923076923077,Openfactory GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",141642,ID,29,96.66666666666667,PT Ring Media Nusantara
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55666,ID,29,86.20689655172414,PT Media Sarana Data
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",25184,IR,29,89.65517241379311,Afranet
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61231,GB,29,64.82758620689656,Neos Networks (SSE PLC)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",29467,LU,29,90.34482758620689,LUXNETWORK S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55256,US,29,70.5,Netskope Inc
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61599,BR,29,63.63636363636363,EAI TELECOMUNICACOES LTDA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",53427,US,28,69.32142857142857,TGLOBAL NETWORKS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",397423,US,28,76.86296296296297,Tier.Net Technologies LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12843,DE,28,83.70370370370371,TelemaxX Telekommunikation GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",140570,HK,28,76.01785714285714,Hong Kong Beecloud System Technology Services Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",21826,VE,28,78.39629629629628,Corporación Telemic C.A. (Inter)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",2603,DK,28,69.725,NORDUnet
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38182,MY,28,66.248,Extreme Broadband
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",197071,DE,27,90.74074074074075,active 1 GmbH
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38082,TH,27,94.4,"True International Gateway Co., Ltd."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",25400,NO,27,80.76923076923077,Telia Norge AS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",680,DE,27,63.96666666666666,Deutsches Forschungsnetz (DFN)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",265377,BR,27,75.92592592592592,FLASH NET TELECOMUNICACOES LTDA - ME
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",39801,FR,27,83.65238095238095,France-IX L3 Services
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",64302,ID,27,65.08095238095238,IDREN - Indonesia Research and Education Network
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9125,RS,27,71.42857142857143,Orion telekom d.o.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55821,PH,27,75.35384615384615,"RADIUS TELECOMS, INC."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",25369,GB,27,79.668,Hydra Communications Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",983,US,27,73.07692307692308,Akari Networks LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",11556,PA,27,74.53703703703704,Cable & Wireless Panama
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55352,IN,27,95.8851851851852,Microscan Internet Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133001,IN,27,99.2551724137931,Airnet Cable And Datacom Pvt Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",398465,US,27,81.91111111111111,Rackdog LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",42,US,26,72.0,"WoodyNet, Inc."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",45650,NP,26,96.15384615384616,VIA NET COMMUNICATION LTD.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",396356,US,26,87.09677419354838,Latitude.sh
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",212477,NL,26,82.96785714285714,RoyaleHosting B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24173,VN,26,63.46153846153846,Netnam Company
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8674,SE,26,72.75625,Netnod AB
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12615,BG,26,84.97777777777777,Global Communication Net Plc
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",19318,US,26,96.29629629629629,"Interserver, Inc"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9129,ZA,26,72.65,MTN Business Kenya
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58470,PK,26,89.39999999999999,Jazz Pakistan
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",136168,MM,26,87.3258064516129,Campana MYTHIC Co. Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",51346,TJ,25,60.0,"Opened Joint Stock Company ""Tojiktelecom"""
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",2852,CZ,25,72.688,CESNET z.s.p.o.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12975,PS,25,65.66296296296296,Palestine Telecommunications Company (PALTEL)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",42313,AL,25,73.332,ONE ALBANIA SH.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",25454,MD,25,67.3076923076923,Orange Moldova S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",14080,CO,25,71.684,Telmex Colombia S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",141898,ID,25,76.0,PT Milenial Inti Telekomunikasi
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",35432,CY,25,64.728,Cablenet Communication Systems plc
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",61138,US,25,62.5,Zappie Host LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38203,BD,25,100.0,ADN Telecom Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",28910,UZ,25,67.98,"""Uzbektelekom"" Joint Stock Company"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",15169,US,25,90.9090909090909,Google LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",150279,ID,24,89.07931034482759,PT Lintas Network Solusi
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9230,BD,24,100.0,Bangladesh Online Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",51074,IR,24,94.44583333333333,GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock)
