Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
15693,265099,0,2,0
15694,31025,0,10,0
15695,44706,0,4,0
15696,46767,0,1,0
15697,17867,0,2,0
15698,271989,0,2,0
15699,201806,0,7,0
15700,25415,0,14,0
15701,146717,0,1,0
15702,5887,0,1,0
15703,138755,0,1,0
15704,263112,0,1,0
15705,53262,0,1,0
15706,271791,0,1,0
15707,273200,0,1,0
15708,25832,0,2,0
15709,267565,0,1,0
15710,44299,0,10,0
15711,262497,0,1,0
15712,143808,0,1,0
15713,207268,0,3,0
15714,209829,0,1,0
15715,274372,0,3,0
15716,207681,0,1,0
15717,266970,0,1,0
15718,21603,0,2,0
15719,202223,0,5,0
15720,48045,0,3,0
15721,19697,0,1,0
15722,38502,0,2,0
15723,31724,0,2,0
15724,62252,0,2,0
15725,139447,0,3,0
15726,152624,0,1,0
15727,33555,0,1,0
15728,18684,0,1,0
15729,209433,0,3,0
15730,29399,0,4,0
15731,151807,0,1,0
15732,27239,0,2,0
15733,60673,0,5,0
15734,208961,0,2,0
15735,200102,0,2,0
15736,46537,0,2,0
15737,138197,0,1,0
15738,140681,0,1,0
15739,402740,0,1,0
15740,215424,0,6,0
15741,27806,0,1,0
15742,4,0,11,0
15743,36155,0,2,0
15744,275729,0,1,0
15745,141681,0,1,0
15746,401269,0,1,0
15747,28452,0,2,0
15748,40656,0,1,0
15749,152193,0,1,0
15750,36151,0,1,0
15751,216006,0,4,0
15752,401785,0,1,0
15753,274940,0,1,0
15754,268864,0,2,0
15755,208019,0,2,0
15756,135566,0,2,0
15757,269235,0,5,0
15758,203814,0,1,0
15759,139547,0,2,0
15760,59740,0,4,0
15761,142265,0,1,0
15762,13282,0,3,0
15763,263792,0,1,0
15764,402184,0,1,0
15765,132822,0,1,0
15766,199287,0,1,0
15767,21323,0,1,0
15768,35668,0,1,0
15769,397642,0,2,0
15770,132961,0,2,0
15771,139807,0,1,0
15772,211699,0,1,0
15773,203923,0,4,0
15774,197047,0,2,0
15775,142116,0,1,0
15776,153209,0,1,0
15777,56900,0,1,0
15778,52255,0,3,0
15779,209468,0,3,0
15780,29828,0,2,0
15781,202750,0,1,0
15782,49424,0,1,0
15783,35291,0,2,0
15784,272007,0,1,0
15785,142388,0,2,0
15786,209772,0,3,0
15787,64290,0,1,0
15788,145743,0,1,0
15789,38802,0,1,0
15790,205495,0,10,0
15791,3242,0,12,0
15792,48764,0,1,0
15793,264836,0,3,0
15794,146161,0,1,0
15795,264339,0,3,0
15796,41294,0,2,0
15797,269430,0,6,0
15798,60832,0,3,0
15799,264436,0,2,0
15800,205602,0,2,0
15801,196897,0,3,0
15802,58273,0,23,0
15803,23916,0,1,0
15804,138484,0,1,0
15805,270935,0,2,0
15806,271078,0,2,0
15807,56656,0,9,0
15808,17242,0,4,0
15809,8789,0,1,0
15810,38107,0,1,0
15811,213928,0,1,0
15812,2894,0,4,0
15813,267577,0,1,0
15814,211559,0,2,0
15815,214244,0,1,0
15816,32655,0,2,0
15817,134990,0,2,0
15818,12785,0,1,0
15819,27602,0,2,0
15820,153306,0,2,0
15821,146710,0,1,0
15822,214184,0,1,0
15823,208389,0,13,0
15824,57005,0,2,0
15825,142828,0,1,0
15826,25499,0,1,0
15827,203011,0,2,0
15828,11916,0,2,0
15829,21708,0,2,0
15830,211189,0,2,0
15831,149516,0,1,0
15832,206846,0,7,0
15833,266874,0,1,0
15834,212943,0,2,0
15835,400471,0,3,0
15836,3443,0,1,0
15837,399438,0,2,0
15838,397044,0,1,0
15839,274968,0,1,0
15840,1938,0,1,0
15841,271429,0,2,0
15842,210359,0,2,0
15843,146588,0,1,0
15844,273099,0,2,0
15845,397332,0,1,0
15846,7256,0,2,0
15847,53045,0,4,0
15848,205598,0,2,0
15849,402289,0,1,0
15850,267363,0,4,0
15851,34971,0,6,0
15852,206767,0,3,0
15853,393251,0,1,0
15854,14196,0,1,0
15855,213560,0,2,0
15856,265018,0,1,0
15857,274812,0,4,0
15858,18720,0,1,0
15859,150291,0,3,0
15860,154331,0,1,0
15861,153359,0,4,0
15862,27311,0,3,0
15863,23879,0,3,0
15864,46200,0,1,0
15865,140360,0,1,0
15866,210502,0,1,0
15867,263509,0,3,0
15868,137160,0,1,0
15869,394176,0,3,0
15870,53222,0,3,0
15871,214271,0,21,0
15872,399496,0,2,0
15873,269127,0,3,0
15874,401040,0,2,0
15875,132931,0,1,0
15876,22620,0,2,0
15877,214177,0,1,0
15878,31794,0,1,0
15879,137305,0,2,0
15880,265479,0,1,0
15881,397109,0,2,0
15882,202204,0,3,0
15883,61520,0,3,0
15884,151128,0,2,0
15885,138864,0,2,0
15886,327936,0,4,0
15887,149037,0,1,0
15888,146179,0,1,0
15889,57322,0,1,0
15890,395849,0,2,0
15891,267510,0,2,0
15892,399945,0,2,0
15893,50411,0,5,0
15894,44922,0,1,0
15895,204337,0,1,0
15896,30795,0,2,0
15897,132245,0,2,0
15898,204279,0,6,0
15899,202464,0,1,0
15900,398157,0,1,0
15901,206343,0,1,0
15902,151832,0,1,0
15903,209260,0,2,0
15904,202475,0,1,0
15905,54417,0,2,0
15906,22867,0,1,0
15907,3319,0,1,0
15908,38093,0,1,0
15909,212793,0,3,0
15910,269208,0,2,0
15911,208035,0,3,0
15912,54340,0,2,0
15913,26958,0,3,0
15914,9176,0,2,0
15915,141675,0,3,0
15916,49204,0,2,0
15917,4907,0,3,0
15918,13014,0,4,0
15919,46623,0,2,0
15920,23732,0,4,0
15921,214682,0,1,0
15922,209122,0,4,0
15923,150772,0,2,0
15924,214150,0,2,0
15925,33582,0,3,0
15926,146196,0,1,0
15927,146224,0,1,0
15928,209077,0,2,0
15929,269692,0,1,0
15930,135426,0,5,0
15931,62041,0,33,0
15932,401554,0,2,0
15933,55284,0,2,0
15934,32295,0,1,0
15935,214696,0,1,0
15936,138163,0,1,0
15937,201679,0,1,0
15938,394960,0,2,0
15939,149622,0,2,0
15940,53331,0,2,0
15941,21273,0,3,0
15942,11448,0,3,0
15943,266111,0,1,0
15944,21355,0,1,0
15945,8694,0,2,0
15946,22311,0,1,0
15947,150846,0,1,0
15948,22300,0,2,0
15949,31892,0,2,0
15950,153755,0,1,0
15951,272871,0,2,0
15952,18570,0,3,0
15953,401222,0,1,0
15954,143101,0,1,0
15955,213761,0,1,0
15956,45036,0,1,0
15957,400661,0,1,0
15958,153521,0,1,0
15959,196809,0,2,0
15960,31394,0,2,0
15961,144418,0,1,0
15962,56386,0,6,0
15963,199592,0,6,0
15964,149777,0,1,0
15965,212602,0,6,0
15966,49286,0,4,0
15967,50768,0,1,0
15968,49903,0,2,0
15969,136976,0,1,0
15970,135132,0,2,0
15971,44517,0,1,0
15972,208471,0,6,0
15973,266268,0,5,0
15974,204235,0,1,0
15975,12257,0,13,0
15976,207925,0,1,0
15977,41037,0,1,0
15978,219368,0,1,0
15979,134763,0,1,0
15980,131812,0,1,0
15981,136445,0,1,0
15982,29515,0,2,0
15983,44138,0,1,0
15984,2886,0,1,0
15985,400359,0,1,0
15986,138153,0,2,0
15987,212827,0,1,0
15988,273791,0,1,0
15989,49147,0,1,0
15990,57332,0,7,0
15991,61273,0,3,0
15992,268787,0,4,0
15993,19997,0,3,0
15994,62328,0,4,0
15995,265548,0,3,0
15996,29043,0,1,0
15997,143686,0,1,0
15998,52947,0,8,0
15999,28563,0,1,0
16000,138346,0,9,0
16001,59883,0,5,0
16002,134286,0,4,0
16003,213108,0,2,0
16004,17862,0,4,0
16005,22809,0,6,0
16006,402220,0,2,0
16007,31575,0,2,0
16008,40056,0,2,0
16009,17373,0,1,0
16010,154069,0,1,0
16011,40089,0,7,0
16012,398561,0,2,0
16013,52963,0,4,0
16014,201070,0,2,0
16015,142920,0,1,0
16016,399522,0,2,0
16017,214902,0,1,0
16018,200598,0,1,0
16019,395908,0,1,0
16020,399161,0,1,0
16021,211568,0,1,0
16022,264332,0,3,0
16023,203846,0,2,0
16024,40548,0,2,0
16025,9088,0,1,0
16026,54056,0,2,0
16027,202114,0,2,0
16028,46750,0,2,0
16029,206296,0,1,0
16030,54544,0,3,0
16031,25822,0,1,0
16032,39350,0,3,0
16033,46774,0,1,0
16034,205343,0,2,0
16035,46653,0,2,0
16036,327863,0,1,0
16037,48323,0,4,0
16038,212496,0,1,0
16039,150534,0,2,0
16040,9767,0,2,0
16041,41418,0,1,0
16042,273974,0,1,0
16043,22906,0,3,0
16044,274092,0,2,0
16045,54209,0,2,0
16046,402806,0,1,0
16047,393919,0,1,0
16048,52819,0,5,0
16049,151648,0,1,0
16050,212853,0,1,0
16051,266963,0,2,0
16052,327812,0,2,0
16053,154500,0,1,0
16054,62924,0,2,0
16055,32418,0,2,0
16056,49744,0,4,0
16057,272628,0,1,0
16058,60810,0,3,0
16059,44179,0,3,0
16060,264207,0,3,0
16061,28417,0,1,0
16062,44616,0,1,0
16063,14274,0,1,0
16064,269708,0,4,0
16065,394868,0,2,0
16066,138500,0,2,0
16067,400704,0,2,0
16068,328287,0,3,0
16069,6407,0,3,0
16070,402509,0,1,0
16071,41946,0,2,0
16072,269035,0,2,0
16073,150232,0,1,0
16074,396940,0,1,0
16075,210588,0,1,0
16076,14048,0,7,0
16077,132417,0,3,0
16078,139574,0,2,0
16079,65525,0,2,0
16080,144091,0,1,0
16081,18361,0,4,0
16082,16227,0,1,0
16083,54554,0,2,0
16084,105,0,1,0
16085,30009,0,2,0
16086,40794,0,1,0
16087,203509,0,2,0
16088,2562,0,1,0
16089,395495,0,1,0
16090,393907,0,2,0
16091,24624,0,1,0
16092,394916,0,2,0
16093,210080,0,1,0
16094,8605,0,2,0
16095,141214,0,1,0
16096,262863,0,2,0
16097,145494,0,1,0
16098,11486,0,2,0
16099,29016,0,3,0
16100,396210,0,2,0
16101,15224,0,6,0
16102,213681,0,4,0
16103,394932,0,1,0
16104,269412,0,1,0
16105,43761,0,2,0
16106,266910,0,2,0
16107,78,0,1,0
16108,269464,0,2,0
16109,10420,0,2,0
16110,3789,0,3,0
16111,213468,0,2,0
16112,400376,0,2,0
16113,209617,0,2,0
16114,135930,0,2,0
16115,32005,0,2,0
16116,205735,0,1,0
16117,395841,0,1,0
16118,327861,0,3,0
16119,141729,0,1,0
16120,197860,0,7,0
16121,144451,0,1,0
16122,399766,0,1,0
16123,203359,0,1,0
16124,151465,0,1,0
16125,205275,0,24,0
16126,134889,0,1,0
16127,198585,0,3,0
16128,36929,0,1,0
16129,265329,0,1,0
16130,265756,0,3,0
16131,205803,0,1,0
16132,201874,0,1,0
16133,269429,0,5,0
16134,49276,0,2,0
16135,41184,0,1,0
16136,50872,0,2,0
16137,204102,0,3,0
16138,26399,0,2,0
16139,29163,0,2,0
16140,272973,0,1,0
16141,21566,0,1,0
16142,201673,0,1,0
16143,32784,0,2,0
16144,27810,0,2,0
16145,32113,0,2,0
16146,1051,0,1,0
16147,203805,0,1,0
16148,209553,0,3,0
16149,22282,0,2,0
16150,204929,0,3,0
16151,398025,0,5,0
16152,35676,0,3,0
16153,204577,0,6,0
16154,153390,0,2,0
16155,20878,0,4,0
16156,133555,0,2,0
16157,55474,0,1,0
16158,11790,0,2,0
16159,32413,0,4,0
16160,26478,0,6,0
16161,52140,0,2,0
16162,47610,0,1,0
16163,214646,0,7,0
16164,205771,0,7,0
16165,59275,0,1,0
16166,65044,0,1,0
16167,138306,0,1,0
16168,269569,0,3,0
16169,265972,0,2,0
16170,275770,0,1,0
16171,42149,0,8,0
16172,199256,0,4,0
16173,33498,0,2,0
16174,140318,0,2,0
16175,201156,0,1,0
16176,272529,0,4,0
16177,398188,0,1,0
16178,11359,0,1,0
16179,48178,0,2,0
16180,144769,0,1,0
16181,14620,0,2,0
16182,267215,0,4,0
16183,268943,0,1,0
16184,138472,0,1,0
16185,3914,0,1,0
16186,400402,0,4,0
16187,35044,0,2,0
16188,271911,0,2,0
16189,23917,0,2,0
16190,213279,0,15,0
16191,266019,0,1,0
16192,12243,0,7,0
16193,211301,0,4,0
16194,57223,0,2,0
16195,274750,0,2,0
16196,22873,0,2,0
16197,145810,0,1,0
16198,144202,0,1,0
16199,207587,0,2,0
16200,397050,0,1,0
16201,203517,0,2,0
16202,262899,0,4,0
16203,63784,0,1,0
16204,37914,0,1,0
16205,24067,0,1,0
16206,145724,0,1,0
16207,54058,0,3,0
16208,265691,0,10,0
16209,263878,0,1,0
16210,146203,0,1,0
16211,147160,0,1,0
16212,26069,0,2,0
16213,17624,0,1,0
16214,209095,0,2,0
16215,400431,0,2,0
16216,395911,0,1,0
16217,200423,0,1,0
16218,218835,0,2,0
16219,214306,0,2,0
16220,24226,0,4,0
16221,153688,0,2,0
16222,25898,0,2,0
16223,32657,0,1,0
16224,266506,0,4,0
16225,207560,0,1,0
16226,207393,0,2,0
16227,45947,0,2,0
16228,40541,0,1,0
16229,274789,0,2,0
16230,214989,0,5,0
16231,197797,0,1,0
16232,55562,0,1,0
16233,153598,0,1,0
16234,143088,0,1,0
16235,138875,0,3,0
16236,210659,0,2,0
16237,46995,0,1,0
16238,151443,0,1,0
16239,275615,0,2,0
16240,153740,0,2,0
16241,265014,0,2,0
16242,54655,0,3,0
16243,43651,0,2,0
16244,272822,0,2,0
16245,266634,0,1,0
16246,31307,0,2,0
16247,14579,0,6,0
16248,265178,0,3,0
16249,4202,0,2,0
16250,30784,0,1,0
16251,264220,0,2,0
16252,205889,0,2,0
16253,212938,0,2,0
16254,146393,0,1,0
16255,85,0,2,0
16256,207809,0,2,0
16257,396285,0,3,0
16258,45017,0,2,0
16259,11086,0,5,0
16260,57867,0,2,0
16261,56044,0,3,0
16262,52646,0,2,0
16263,266801,0,1,0
16264,35609,0,1,0
16265,142031,0,1,0
16266,151835,0,2,0
16267,1411,0,3,0
16268,393952,0,2,0
16269,137230,0,2,0
16270,36328,0,1,0
16271,135133,0,4,0
16272,209572,0,1,0
16273,207229,0,1,0
16274,46952,0,2,0
16275,199725,0,3,0
16276,10956,0,1,0
16277,143660,0,1,0
16278,39913,0,2,0
16279,204651,0,3,0
16280,397861,0,2,0
16281,399255,0,1,0
16282,35385,0,2,0
16283,17759,0,1,0
16284,133431,0,2,0
16285,33684,0,2,0
16286,31204,0,1,0
16287,207073,0,4,0
16288,45528,0,7,0
16289,145627,0,1,0
16290,146278,0,1,0
16291,265420,0,2,0
16292,150185,0,3,0
16293,16754,0,1,0
16294,267217,0,2,0
16295,205548,0,10,0
16296,138003,0,2,0
16297,400509,0,2,0
16298,203632,0,3,0
16299,394593,0,1,0
16300,56942,0,1,0
16301,152611,0,2,0
16302,144733,0,1,0
16303,41686,0,1,0
16304,146622,0,1,0
16305,264557,0,2,0
16306,274222,0,2,0
16307,9572,0,1,0
16308,19899,0,2,0
16309,393449,0,1,0
16310,30774,0,2,0
16311,149885,0,1,0
16312,271003,0,2,0
16313,21969,0,1,0
16314,149096,0,3,0
16315,25861,0,2,0
16316,133578,0,1,0
16317,265848,0,1,0
16318,266364,0,7,0
16319,274656,0,2,0
16320,44743,0,1,0
16321,400933,0,2,0
16322,207636,0,1,0
16323,45749,0,2,0
16324,398754,0,3,0
16325,41777,0,2,0
16326,7221,0,2,0
16327,212810,0,1,0
16328,264830,0,4,0
16329,198143,0,4,0
16330,267673,0,2,0
16331,34600,0,1,0
16332,146925,0,1,0
16333,29943,0,2,0
16334,52854,0,1,0
16335,328862,0,2,0
16336,9502,0,4,0
16337,154677,0,1,0
16338,50623,0,1,0
16339,269687,0,2,0
16340,197565,0,1,0
16341,31781,0,1,0
16342,150518,0,1,0
16343,394569,0,2,0
16344,149116,0,1,0
16345,57255,0,3,0
16346,329724,0,1,0
16347,53616,0,2,0
16348,201040,0,2,0
16349,60222,0,1,0
16350,53843,0,2,0
16351,57715,0,1,0
16352,17950,0,2,0
16353,62323,0,1,0
16354,27754,0,3,0
16355,402421,0,2,0
16356,42684,0,1,0
16357,13135,0,5,0
16358,18643,0,2,0
16359,56172,0,4,0
16360,211254,0,1,0
16361,35193,0,5,0
16362,61241,0,8,0
16363,29736,0,2,0
16364,60835,0,2,0
16365,135428,0,1,0
16366,271531,0,1,0
16367,396537,0,2,0
16368,142096,0,1,0
16369,31871,0,4,0
16370,64612,0,2,0
16371,52616,0,1,0
16372,262997,0,2,0
16373,398298,0,1,0
16374,136101,0,2,0
16375,397487,0,1,0
16376,393964,0,2,0
16377,18242,0,1,0
16378,149058,0,1,0
16379,59265,0,1,0
16380,43428,0,1,0
16381,262309,0,4,0
16382,269749,0,2,0
16383,135734,0,2,0
16384,395291,0,4,0
16385,213941,0,1,0
16386,12142,0,3,0
16387,201511,0,7,0
16388,402474,0,1,0
16389,267944,0,4,0
16390,58301,0,2,0
16391,395809,0,1,0
16392,212089,0,1,0
16393,205425,0,2,0
16394,271523,0,1,0
16395,219081,0,1,0
16396,329103,0,2,0
16397,38133,0,2,0
16398,197154,0,2,0
16399,269505,0,2,0
16400,270013,0,4,0
16401,29221,0,1,0
16402,63099,0,7,0
16403,56744,0,2,0
16404,205618,0,1,0
16405,15682,0,6,0
16406,206572,0,1,0
16407,219182,0,1,0
16408,398967,0,2,0
16409,272770,0,1,0
16410,1747,0,1,0
16411,57966,0,6,0
16412,198270,0,2,0
16413,139506,0,1,0
16414,40914,0,1,0
16415,61271,0,2,0
16416,216009,0,1,0
16417,210544,0,2,0
16418,203101,0,21,0
16419,23166,0,2,0
16420,211964,0,1,0
16421,38914,0,2,0
16422,208578,0,2,0
16423,14566,0,2,0
16424,212487,0,11,0
16425,994,0,3,0
16426,52826,0,1,0
16427,133040,0,1,0
16428,262693,0,6,0
16429,205497,0,1,0
16430,57395,0,5,0
16431,39187,0,1,0
16432,18742,0,3,0
16433,266693,0,2,0
16434,270587,0,1,0
16435,152458,0,3,0
16436,15930,0,7,0
16437,202060,0,1,0
16438,5397,0,1,0
16439,133857,0,1,0
16440,53414,0,2,0
16441,151722,0,1,0
16442,131156,0,5,0
16443,5697,0,2,0
16444,53063,0,1,0
16445,57569,0,3,0
16446,141786,0,1,0
16447,395406,0,1,0
16448,29723,0,2,0
16449,264231,0,1,0
16450,44699,0,4,0
16451,263814,0,3,0
16452,23548,0,2,0
16453,56845,0,3,0
16454,203864,0,1,0
16455,51645,0,1,0
16456,393590,0,2,0
16457,32450,0,2,0
16458,43669,0,1,0
16459,212107,0,1,0
16460,5524,0,2,0
16461,39533,0,2,0
16462,139065,0,1,0
16463,62334,0,1,0
16464,207448,0,3,0
16465,151120,0,1,0
16466,30997,0,6,0
16467,63459,0,1,0
16468,200476,0,1,0
16469,41745,0,11,0
16470,141659,0,1,0
16471,207859,0,2,0
16472,45121,0,1,0
16473,46279,0,3,0
16474,134107,0,2,0
16475,264316,0,1,0
16476,270874,0,1,0
16477,207273,0,1,0
16478,131467,0,1,0
16479,264870,0,1,0
16480,397495,0,1,0
16481,62585,0,2,0
16482,145055,0,1,0
16483,21020,0,2,0
16484,262218,0,4,0
16485,53568,0,2,0
16486,154280,0,1,0
16487,152218,0,2,0
16488,153258,0,1,0
16489,396165,0,1,0
16490,27499,0,1,0
16491,201075,0,2,0
16492,50901,0,1,0
16493,23109,0,2,0
16494,18782,0,3,0
16495,212637,0,2,0
16496,154095,0,1,0
16497,208337,0,2,0
16498,133038,0,2,0
16499,269582,0,3,0
16500,396400,0,1,0
16501,58507,0,9,0
16502,218705,0,2,0
16503,15063,0,1,0
16504,57196,0,3,0
16505,265041,0,8,0
16506,61918,0,6,0
16507,22583,0,1,0
16508,327791,0,5,0
16509,204459,0,2,0
16510,6733,0,2,0
16511,8236,0,4,0
16512,401657,0,1,0
16513,399866,0,1,0
16514,198388,0,2,0
16515,145890,0,1,0
16516,396100,0,7,0
16517,136098,0,1,0
16518,262790,0,2,0
16519,268426,0,1,0
16520,395512,0,3,0
16521,54572,0,2,0
16522,131789,0,2,0
16523,27822,0,1,0
16524,264639,0,1,0
16525,37016,0,3,0
16526,36360,0,2,0
16527,271681,0,1,0
16528,267138,0,1,0
16529,266797,0,2,0
16530,263782,0,1,0
16531,402162,0,2,0
16532,29303,0,5,0
16533,328356,0,3,0
16534,142797,0,1,0
16535,141517,0,1,0
16536,265903,0,3,0
16537,328297,0,2,0
16538,134465,0,1,0
16539,398801,0,1,0
16540,15495,0,2,0
16541,144195,0,1,0
16542,265894,0,5,0
16543,44247,0,1,0
16544,21774,0,4,0
16545,401965,0,1,0
16546,141097,0,2,0
16547,398262,0,2,0
16548,62080,0,1,0
16549,42600,0,6,0
16550,210681,0,1,0
16551,2607,0,12,0
16552,39422,0,7,0
16553,214833,0,4,0
16554,144396,0,1,0
16555,397593,0,1,0
16556,262238,0,2,0
16557,147221,0,3,0
16558,273110,0,1,0
16559,13737,0,13,0
16560,219059,0,1,0
16561,11006,0,1,0
16562,21502,0,2,0
16563,137329,0,6,0
16564,47721,0,2,0
16565,199793,0,2,0
16566,30641,0,3,0
16567,21687,0,1,0
16568,146520,0,1,0
16569,137291,0,1,0
16570,137399,0,3,0
16571,144228,0,1,0
16572,209947,0,1,0
16573,53811,0,3,0
16574,138214,0,3,0
16575,273276,0,2,0
16576,272020,0,2,0
16577,272177,0,1,0
16578,11039,0,6,0
16579,11813,0,2,0
16580,59942,0,1,0
16581,144957,0,1,0
16582,271456,0,5,0
16583,212028,0,2,0
16584,22900,0,1,0
16585,57874,0,1,0
16586,18997,0,1,0
16587,200351,0,3,0
16588,59459,0,2,0
16589,26767,0,1,0
16590,206487,0,1,0
16591,3067,0,5,0
16592,141697,0,1,0
16593,197992,0,2,0
16594,215738,0,1,0
16595,51774,0,1,0
16596,23786,0,7,0
16597,267757,0,1,0
16598,13074,0,2,0
16599,29116,0,1,0
16600,146566,0,1,0
16601,150635,0,2,0
16602,208903,0,3,0
16603,207650,0,2,0
16604,266487,0,4,0
16605,31948,0,2,0
16606,7289,0,5,0
16607,200159,0,1,0
16608,208416,0,3,0
16609,215444,0,11,0
16610,32511,0,1,0
16611,153885,0,1,0
16612,145757,0,1,0
16613,151081,0,1,0
16614,394980,0,1,0
16615,267851,0,1,0
16616,142401,0,4,0
16617,201851,0,1,0
16618,42048,0,1,0
16619,49639,0,2,0
16620,136240,0,1,0
16621,329422,0,3,0
16622,27930,0,2,0
16623,152432,0,2,0
16624,146465,0,1,0
16625,60465,0,3,0
16626,143784,0,1,0
16627,61029,0,12,0
16628,136392,0,1,0
16629,149883,0,4,0
16630,52948,0,1,0
16631,328994,0,2,0
16632,264011,0,1,0
16633,18087,0,2,0
16634,134945,0,1,0
16635,201363,0,2,0
16636,200384,0,2,0
16637,140966,0,1,0
16638,402851,0,1,0
16639,213767,0,1,0
16640,267860,0,1,0
16641,202316,0,1,0
16642,268526,0,5,0
16643,267760,0,1,0
16644,33314,0,1,0
16645,212709,0,3,0
16646,214367,0,1,0
16647,214451,0,15,0
16648,50600,0,1,0
16649,9558,0,9,0
16650,39576,0,1,0
16651,34746,0,17,0
16652,133835,0,1,0
16653,394505,0,1,0
16654,6224,0,4,0
16655,19748,0,1,0
16656,134022,0,1,0
16657,27166,0,1,0
16658,1311,0,4,0
16659,58066,0,2,0
16660,396148,0,1,0
16661,141120,0,1,0
16662,32984,0,2,0
16663,205612,0,2,0
16664,270910,0,2,0
16665,273673,0,1,0
16666,132133,0,2,0
16667,273507,0,4,0
16668,269159,0,3,0
16669,149125,0,1,0
16670,30896,0,2,0
16671,200374,0,2,0
16672,271435,0,1,0
16673,2634,0,2,0
16674,210196,0,2,0
16675,41368,0,3,0
16676,14426,0,2,0
16677,131971,0,1,0
16678,23502,0,1,0
16679,43013,0,1,0
16680,200271,0,3,0
16681,50012,0,5,0
16682,146126,0,1,0
16683,198515,0,2,0
16684,51916,0,2,0
16685,200362,0,5,0
16686,133780,0,1,0
16687,151438,0,1,0
16688,272407,0,2,0
16689,210745,0,1,0
16690,202369,0,1,0
16691,270445,0,2,0
16692,31757,0,1,0
16693,266057,0,1,0
16694,197926,0,2,0
16695,202292,0,1,0
16696,394922,0,5,0
16697,28272,0,3,0
16698,210742,0,1,0
16699,205710,0,1,0
16700,154359,0,2,0
16701,273557,0,1,0
16702,136625,0,2,0
16703,402546,0,1,0
16704,396866,0,2,0
16705,52465,0,3,0
16706,45118,0,3,0
16707,17612,0,4,0
16708,272563,0,1,0
16709,37965,0,5,0
16710,145563,0,1,0
16711,145148,0,1,0
16712,218771,0,2,0
16713,62301,0,2,0
16714,395519,0,2,0
16715,143991,0,1,0
16716,402673,0,1,0
16717,271097,0,1,0
16718,204612,0,2,0
16719,329292,0,2,0
16720,271969,0,1,0
16721,33993,0,4,0
16722,46796,0,2,0
16723,63843,0,1,0
16724,39081,0,2,0
16725,267110,0,3,0
16726,395144,0,1,0
16727,34295,0,5,0
16728,64284,0,4,0
16729,203163,0,3,0
16730,10265,0,2,0
16731,17479,0,2,0
16732,135299,0,3,0
16733,26646,0,1,0
16734,12834,0,1,0
16735,63328,0,2,0
16736,43776,0,4,0
16737,216301,0,1,0
16738,396404,0,1,0
16739,23204,0,2,0
16740,210082,0,2,0
16741,54514,0,3,0
16742,45838,0,2,0
16743,400229,0,1,0
16744,46012,0,1,0
16745,19681,0,2,0
16746,400009,0,2,0
16747,23984,0,1,0
16748,206246,0,5,0
16749,270500,0,3,0
16750,327,0,1,0
16751,273847,0,3,0
16752,198073,0,1,0
16753,26922,0,1,0
16754,328480,0,4,0
16755,270429,0,1,0
16756,55341,0,3,0
16757,32752,0,2,0
16758,395909,0,2,0
16759,268610,0,1,0
16760,43220,0,2,0
16761,52,0,2,0
16762,149891,0,3,0
16763,271793,0,2,0
16764,142769,0,1,0
16765,272627,0,1,0
16766,268739,0,2,0
16767,149175,0,2,0
16768,213997,0,1,0
16769,20491,0,1,0
16770,54477,0,2,0
16771,262274,0,2,0
16772,135555,0,1,0
16773,1785,0,4,0
16774,267194,0,1,0
16775,204024,0,14,0
16776,50899,0,1,0
16777,145109,0,1,0
16778,267440,0,2,0
16779,32229,0,3,0
16780,400080,0,2,0
16781,145545,0,1,0
16782,197645,0,3,0
16783,395018,0,2,0
16784,201568,0,2,0
16785,36634,0,2,0
16786,199844,0,2,0
16787,394428,0,1,0
16788,151061,0,2,0
16789,202305,0,2,0
16790,201824,0,4,0
16791,266554,0,1,0
16792,401548,0,1,0
16793,216430,0,1,0
16794,10196,0,3,0
16795,397804,0,4,0
16796,210146,0,2,0
16797,270309,0,8,0
16798,55597,0,1,0
16799,17304,0,1,0
16800,209860,0,2,0
16801,396886,0,2,0
16802,13755,0,2,0
16803,31264,0,3,0
16804,147254,0,2,0
16805,212288,0,2,0
16806,143192,0,1,0
16807,135904,0,2,0
16808,8375,0,6,0
16809,141076,0,4,0
16810,266628,0,1,0
16811,266334,0,1,0
16812,393892,0,4,0
16813,146707,0,1,0
16814,23733,0,1,0
16815,206288,0,1,0
16816,60454,0,1,0
16817,197438,0,1,0
16818,264664,0,1,0
16819,271488,0,5,0
16820,45993,0,2,0
16821,393446,0,3,0
16822,262744,0,2,0
16823,41842,0,3,0
16824,153853,0,1,0
16825,139387,0,2,0
16826,40424,0,3,0
16827,53307,0,2,0
16828,49106,0,10,0
16829,42853,0,2,0
16830,144134,0,1,0
16831,270510,0,1,0
16832,60915,0,2,0
16833,51767,0,2,0
16834,20425,0,2,0
16835,144007,0,1,0
16836,11471,0,1,0
16837,149745,0,1,0
16838,264200,0,7,0
16839,51334,0,2,0
16840,41751,0,1,0
16841,214233,0,2,0
16842,211895,0,1,0
16843,134984,0,2,0
16844,11399,0,2,0
16845,144739,0,1,0
16846,51958,0,2,0
16847,264254,0,2,0
16848,134058,0,1,0
16849,65002,0,1,0
16850,145209,0,1,0
16851,273494,0,1,0
16852,9912,0,1,0
16853,36324,0,3,0
16854,200794,0,6,0
16855,38030,0,1,0
16856,205845,0,16,0
